word,length,type,hsk_levels,appears_in_multiple_levels
休假,2,compound,2|3|4|5|6|7,yes
休克,2,compound,7,no
休养,2,compound,7,no
休息,2,compound,1|2|3|4|5|6|7,yes
休想,2,compound,7,no
休眠,2,compound,7,no
休闲,2,compound,5|6|7,yes
众人,2,compound,7,no
众多,2,compound,5|6|7,yes
众志成城,4,compound,7,no
众所周知,4,compound,7,no
优,1,single,7,no
优先,2,compound,5|6|7,yes
优势,2,compound,3|4|5|6|7,yes
优化,2,compound,7,no
优异,2,compound,7,no
优惠,2,compound,5|6|7,yes
优点,2,compound,3|4|5|6|7,yes
优秀,2,compound,4|5|6|7,yes
优美,2,compound,4|5|6|7,yes
优良,2,compound,4|5|6|7,yes
优质,2,compound,6|7,yes
优越,2,compound,7,no
优雅,2,compound,7,no
伙,1,single,4|5|6|7,yes
伙伴,2,compound,4|5|6|7,yes
伙食,2,compound,7,no
会,1,single,1|2|3|4|5|6|7,yes
会员,2,compound,3|4|5|6|7,yes
会场,2,compound,7,no
会意,2,compound,7,no
会晤,2,compound,7,no
会见,2,compound,6|7,yes
会计,2,compound,4|5|6|7,yes
会议,2,compound,3|4|5|6|7,yes
会诊,2,compound,7,no
会谈,2,compound,5|6|7,yes
会长,2,compound,6|7,yes
会面,2,compound,7,no
伞,1,single,4|5|6|7,yes
伟大,2,compound,3|4|5|6|7,yes
传,1,single,3|4|5|6|7,yes
传人,2,compound,7,no
传出,2,compound,6|7,yes
传奇,2,compound,7,no
传媒,2,compound,6|7,yes
传承,2,compound,7,no
传授,2,compound,7,no
传播,2,compound,3|4|5|6|7,yes
传来,2,compound,3|4|5|6|7,yes
传染,2,compound,7,no
传染病,3,compound,7,no
传真,2,compound,5|6|7,yes
传统,2,compound,4|5|6|7,yes
传言,2,compound,6|7,yes
传记,2,compound,7,no
传说,2,compound,3|4|5|6|7,yes
传输,2,compound,6|7,yes
传达,2,compound,5|6|7,yes
传递,2,compound,5|6|7,yes
传闻,2,compound,7,no
伤,1,single,3|4|5|6|7,yes
伤亡,2,compound,6|7,yes
伤势,2,compound,7,no
伤口,2,compound,6|7,yes
伤员,2,compound,6|7,yes
伤害,2,compound,4|5|6|7,yes
伤心,2,compound,3|4|5|6|7,yes
伤感,2,compound,7,no
伤残,2,compound,7,no
伤痕,2,compound,7,no
伤脑筋,3,compound,7,no
伦理,2,compound,7,no
伪装,2,compound,7,no
伪造,2,compound,7,no
伯伯,2,compound,7,no
伯母,2,compound,7,no
伯父,2,compound,7,no
估算,2,compound,7,no
估计,2,compound,5|6|7,yes
伴,1,single,7,no
伴侣,2,compound,7,no
伴奏,2,compound,7,no
伴随,2,compound,7,no
伸,1,single,5|6|7,yes
伸张,2,compound,7,no
伸手,2,compound,7,no
伸缩,2,compound,7,no
伺候,2,compound,7,no
伺机,2,compound,7,no
似乎,2,compound,4|5|6|7,yes
似是而非,4,compound,7,no
似曾相识,4,compound,7,no
似的,2,compound,4|5|6|7,yes
但,1,single,2|3|4|5|6|7,yes
但愿,2,compound,7,no
但是,2,compound,2|3|4|5|6|7,yes
位,1,single,2|3|4|5|6|7,yes
位于,2,compound,4|5|6|7,yes
位子,2,compound,7,no
位置,2,compound,4|5|6|7,yes
低,1,single,2|3|4|5|6|7,yes
低下,2,compound,7,no
低于,2,compound,5|6|7,yes
低价,2,compound,7,no
低估,2,compound,7,no
低头,2,compound,6|7,yes
低温,2,compound,6|7,yes
低碳,2,compound,7,no
低调,2,compound,7,no
低谷,2,compound,7,no
低迷,2,compound,7,no
住,1,single,1|2|3|4|5|6|7,yes
住址,2,compound,7,no
住处,2,compound,7,no
住宅,2,compound,6|7,yes
住宿,2,compound,7,no
住户,2,compound,7,no
住房,2,compound,2|3|4|5|6|7,yes
住院,2,compound,2|3|4|5|6|7,yes
佐料,2,compound,7,no
体会,2,compound,3|4|5|6|7,yes
体制,2,compound,7,no
体力,2,compound,5|6|7,yes
体操,2,compound,4|5|6|7,yes
体检,2,compound,4|5|6|7,yes
体温,2,compound,7,no
体现,2,compound,3|4|5|6|7,yes
体积,2,compound,5|6|7,yes
体系,2,compound,7,no
体育,2,compound,2|3|4|5|6|7,yes
体育场,3,compound,2|3|4|5|6|7,yes
体育馆,3,compound,2|3|4|5|6|7,yes
体能,2,compound,7,no
体谅,2,compound,7,no
体质,2,compound,7,no
体贴,2,compound,7,no
体重,2,compound,4|5|6|7,yes
体面,2,compound,7,no
体验,2,compound,3|4|5|6|7,yes
何况,2,compound,7,no
何处,2,compound,7,no
何必,2,compound,7,no
何时,2,compound,7,no
何苦,2,compound,7,no
余,1,single,7,no
余地,2,compound,7,no
余额,2,compound,7,no
佛,1,single,6|7,yes
佛教,2,compound,6|7,yes
作,1,single,6|7,yes
作业,2,compound,2|3|4|5|6|7,yes
作为,2,compound,4|5|6|7,yes
作出,2,compound,4|5|6|7,yes
作品,2,compound,3|4|5|6|7,yes
作客,2,compound,7,no
作家,2,compound,2|3|4|5|6|7,yes
作对,2,compound,7,no
作废,2,compound,6|7,yes
作弊,2,compound,7,no
作战,2,compound,6|7,yes
作文,2,compound,2|3|4|5|6|7,yes
作物,2,compound,7,no
作用,2,compound,2|3|4|5|6|7,yes
作者,2,compound,3|4|5|6|7,yes
作风,2,compound,7,no
你,1,single,1|2|3|4|5|6|7,yes
你们,2,compound,1|2|3|4|5|6|7,yes
佩服,2,compound,7,no
佳节,2,compound,7,no
使,1,single,3|4|5|6|7,yes
使劲,2,compound,4|5|6|7,yes
使命,2,compound,7,no
使唤,2,compound,7,no
使得,2,compound,5|6|7,yes
使用,2,compound,2|3|4|5|6|7,yes
使者,2,compound,7,no
侃大山,3,compound,7,no
例外,2,compound,5|6|7,yes
例如,2,compound,2|3|4|5|6|7,yes
例子,2,compound,2|3|4|5|6|7,yes
侍候,2,compound,7,no
供,1,single,7,no
供不应求,4,compound,7,no
供奉,2,compound,7,no
供应,2,compound,4|5|6|7,yes
供暖,2,compound,7,no
供求,2,compound,7,no
供给,2,compound,6|7,yes
依,1,single,7,no
依依不舍,4,compound,7,no
依托,2,compound,7,no
依据,2,compound,5|6|7,yes
依旧,2,compound,5|6|7,yes
依次,2,compound,6|7,yes
依法,2,compound,5|6|7,yes
依然,2,compound,4|5|6|7,yes
依照,2,compound,5|6|7,yes
依赖,2,compound,6|7,yes
依靠,2,compound,4|5|6|7,yes
侠义,2,compound,7,no
侦察,2,compound,7,no
侧,1,single,6|7,yes
侧重,2,compound,7,no
侧面,2,compound,7,no
侮辱,2,compound,7,no
侵占,2,compound,7,no
侵害,2,compound,7,no
侵权,2,compound,7,no
侵犯,2,compound,6|7,yes
侵略,2,compound,7,no
便,1,single,6|7,yes
便于,2,compound,5|6|7,yes
便利,2,compound,5|6|7,yes
便利店,3,compound,7,no
便宜,2,compound,2|3|4|5|6|7,yes
便捷,2,compound,7,no
便是,2,compound,6|7,yes
便条,2,compound,5|6|7,yes
便道,2,compound,7,no
便饭,2,compound,7,no
促使,2,compound,4|5|6|7,yes
促成,2,compound,7,no
促进,2,compound,4|5|6|7,yes
促销,2,compound,4|5|6|7,yes
俄语,2,compound,7,no
俊,1,single,7,no
俊俏,2,compound,7,no
俗,1,single,7,no
俗话,2,compound,7,no
俗话说,3,compound,7,no
俗语,2,compound,7,no
俘获,2,compound,7,no
俘虏,2,compound,7,no
保,1,single,3|4|5|6|7,yes
保佑,2,compound,7,no
保修,2,compound,7,no
保健,2,compound,6|7,yes
保养,2,compound,5|6|7,yes
保卫,2,compound,5|6|7,yes
保姆,2,compound,7,no
保存,2,compound,3|4|5|6|7,yes
保守,2,compound,4|5|6|7,yes
保安,2,compound,3|4|5|6|7,yes
保密,2,compound,4|5|6|7,yes
保护,2,compound,3|4|5|6|7,yes
保持,2,compound,3|4|5|6|7,yes
保暖,2,compound,7,no
保留,2,compound,3|4|5|6|7,yes
保管,2,compound,7,no
保证,2,compound,3|4|5|6|7,yes
保质期,3,compound,7,no
保重,2,compound,7,no
保险,2,compound,3|4|5|6|7,yes
保障,2,compound,7,no
保鲜,2,compound,7,no
信,1,single,2|3|4|5|6|7,yes
信仰,2,compound,6|7,yes
信件,2,compound,7,no
信任,2,compound,3|4|5|6|7,yes
信号,2,compound,2|3|4|5|6|7,yes
信封,2,compound,3|4|5|6|7,yes
信心,2,compound,2|3|4|5|6|7,yes
信念,2,compound,5|6|7,yes
信息,2,compound,2|3|4|5|6|7,yes
信用,2,compound,6|7,yes
信用卡,3,compound,2|3|4|5|6|7,yes
信箱,2,compound,5|6|7,yes
信誉,2,compound,7,no
信贷,2,compound,7,no
信赖,2,compound,7,no
俩,1,single,4|5|6|7,yes
修,1,single,3|4|5|6|7,yes
修养,2,compound,5|6|7,yes
修复,2,compound,5|6|7,yes
修建,2,compound,5|6|7,yes
修改,2,compound,3|4|5|6|7,yes
修正,2,compound,7,no
修理,2,compound,4|5|6|7,yes
修补,2,compound,7,no
修订,2,compound,7,no
修路,2,compound,7,no
修车,2,compound,6|7,yes
修长,2,compound,7,no
俯首,2,compound,7,no
俱乐部,3,compound,5|6|7,yes
倍,1,single,4|5|6|7,yes
倒,1,single,2|3|4|5|6|7,yes
倒下,2,compound,7,no
倒卖,2,compound,7,no
倒塌,2,compound,7,no
倒数,2,compound,7,no
倒是,2,compound,5|6|7,yes
倒计时,3,compound,7,no
倒车,2,compound,4|5|6|7,yes
倒闭,2,compound,4|5|6|7,yes
倒霉,2,compound,7,no
倔,1,single,7,no
倔强,2,compound,7,no
倘若,2,compound,7,no
候选人,3,compound,7,no
倚,1,single,7,no
借,1,single,2|3|4|5|6|7,yes
借助,2,compound,7,no
借口,2,compound,7,no
借条,2,compound,7,no
借用,2,compound,7,no
借鉴,2,compound,6|7,yes
倡导,2,compound,5|6|7,yes
倡议,2,compound,7,no
债,1,single,6|7,yes
债务,2,compound,7,no
值,1,single,3|4|5|6|7,yes
值得,2,compound,3|4|5|6|7,yes
值班,2,compound,5|6|7,yes
值钱,2,compound,7,no
倾向,2,compound,6|7,yes
倾听,2,compound,7,no
倾家荡产,4,compound,7,no
倾斜,2,compound,7,no
倾诉,2,compound,7,no
倾销,2,compound,7,no
假,1,single,2|3|4|5|6|7,yes
假使,2,compound,7,no
假冒,2,compound,7,no
假如,2,compound,4|5|6|7,yes
假定,2,compound,7,no
假日,2,compound,6|7,yes
假期,2,compound,2|3|4|5|6|7,yes
假装,2,compound,7,no
假设,2,compound,7,no
偏,1,single,6|7,yes
偏偏,2,compound,7,no
偏僻,2,compound,7,no
偏向,2,compound,7,no
偏差,2,compound,7,no
偏方,2,compound,7,no
偏见,2,compound,7,no
偏远,2,compound,7,no
做,1,single,1|2|3|4|5|6|7,yes
做到,2,compound,2|3|4|5|6|7,yes
做客,2,compound,3|4|5|6|7,yes
做梦,2,compound,4|5|6|7,yes
做法,2,compound,2|3|4|5|6|7,yes
做生意,3,compound,7,no
做证,2,compound,7,no
做饭,2,compound,2|3|4|5|6|7,yes
停,1,single,2|3|4|5|6|7,yes
停下,2,compound,4|5|6|7,yes
停业,2,compound,7,no
停放,2,compound,7,no
停止,2,compound,3|4|5|6|7,yes
停泊,2,compound,7,no
停电,2,compound,7,no
停留,2,compound,5|6|7,yes
停车,2,compound,2|3|4|5|6|7,yes
停车位,3,compound,7,no
停车场,3,compound,2|3|4|5|6|7,yes
停顿,2,compound,7,no
健全,2,compound,5|6|7,yes
健壮,2,compound,7,no
健康,2,compound,2|3|4|5|6|7,yes
健美,2,compound,7,no
健身,2,compound,4|5|6|7,yes
偶像,2,compound,5|6|7,yes
偶尔,2,compound,5|6|7,yes
偶然,2,compound,5|6|7,yes
偷,1,single,5|6|7,yes
偷偷,2,compound,5|6|7,yes
偷懒,2,compound,7,no
偷看,2,compound,7,no
偷窥,2,compound,7,no
偿还,2,compound,7,no
傍晚,2,compound,6|7,yes
储备,2,compound,7,no
储存,2,compound,6|7,yes
储蓄,2,compound,7,no
催,1,single,7,no
催促,2,compound,7,no
催眠,2,compound,7,no
傲,1,single,7,no
傲慢,2,compound,7,no
傻,1,single,5|6|7,yes
傻瓜,2,compound,7,no
像,1,single,2|3|4|5|6|7,yes
像样,2,compound,7,no
僧人,2,compound,7,no
僵,1,single,7,no
僵化,2,compound,7,no
僵局,2,compound,7,no
僻静,2,compound,7,no
儒学,2,compound,7,no
儒家,2,compound,7,no
儿女,2,compound,5|6|7,yes
儿子,2,compound,1|2|3|4|5|6|7,yes
儿科,2,compound,6|7,yes
儿童,2,compound,4|5|6|7,yes
允许,2,compound,6|7,yes
元,1,single,1|2|3|4|5|6|7,yes
元宵节,3,compound,7,no
元旦,2,compound,5|6|7,yes
元素,2,compound,6|7,yes
元老,2,compound,7,no
元首,2,compound,7,no
兄弟,2,compound,4|5|6|7,yes
充,1,single,7,no
充分,2,compound,4|5|6|7,yes
充实,2,compound,7,no
充当,2,compound,7,no
充沛,2,compound,7,no
充满,2,compound,3|4|5|6|7,yes
充电,2,compound,4|5|6|7,yes
充电器,3,compound,4|5|6|7,yes
充足,2,compound,5|6|7,yes
兆头,2,compound,7,no
先,1,single,1|2|3|4|5|6|7,yes
先例,2,compound,7,no
先前,2,compound,5|6|7,yes
先后,2,compound,5|6|7,yes
先天,2,compound,7,no
先生,2,compound,1|2|3|4|5|6|7,yes
先进,2,compound,3|4|5|6|7,yes
先锋,2,compound,6|7,yes
光,1,single,3|4|5|6|7,yes
光临,2,compound,4|5|6|7,yes
光彩,2,compound,7,no
光明,2,compound,3|4|5|6|7,yes
光明磊落,4,compound,7,no
光泽,2,compound,7,no
光滑,2,compound,7,no
光环,2,compound,7,no
光盘,2,compound,4|5|6|7,yes
光碟,2,compound,7,no
光线,2,compound,5|6|7,yes
光缆,2,compound,7,no
光芒,2,compound,7,no
光荣,2,compound,5|6|7,yes
光辉,2,compound,6|7,yes
光顾,2,compound,7,no
克,1,single,2|3|4|5|6|7,yes
克制,2,compound,7,no
克服,2,compound,3|4|5|6|7,yes
克隆,2,compound,7,no
免,1,single,7,no
免不了,3,compound,7,no
免得,2,compound,6|7,yes
免疫,2,compound,7,no
免职,2,compound,7,no
免费,2,compound,4|5|6|7,yes
免除,2,compound,7,no
兑换,2,compound,7,no
兑现,2,compound,7,no
兔,1,single,5|6|7,yes
党,1,single,6|7,yes
兜,1,single,7,no
兜儿,2,compound,7,no
兜售,2,compound,7,no
兢兢业业,4,compound,7,no
入,1,single,6|7,yes
入侵,2,compound,7,no
入口,2,compound,2|3|4|5|6|7,yes
入场,2,compound,7,no
入场券,3,compound,7,no
入境,2,compound,7,no
入学,2,compound,6|7,yes
入手,2,compound,7,no
入选,2,compound,7,no
入门,2,compound,5|6|7,yes
全,1,single,2|3|4|5|6|7,yes
全世界,3,compound,5|6|7,yes
全体,2,compound,2|3|4|5|6|7,yes
全力,2,compound,6|7,yes
全力以赴,4,compound,7,no
全国,2,compound,2|3|4|5|6|7,yes
全场,2,compound,3|4|5|6|7,yes
全家,2,compound,2|3|4|5|6|7,yes
全局,2,compound,7,no
全年,2,compound,2|3|4|5|6|7,yes
全心全意,4,compound,7,no
全文,2,compound,7,no
全新,2,compound,6|7,yes
全方位,3,compound,7,no
全球,2,compound,3|4|5|6|7,yes
全程,2,compound,7,no
全能,2,compound,7,no
全身,2,compound,2|3|4|5|6|7,yes
全部,2,compound,2|3|4|5|6|7,yes
全都,2,compound,5|6|7,yes
全长,2,compound,7,no
全面,2,compound,3|4|5|6|7,yes
八,1,single,1|2|3|4|5|6|7,yes
八卦,2,compound,7,no
公,1,single,6|7,yes
公主,2,compound,6|7,yes
公事,2,compound,7,no
公交车,3,compound,2|3|4|5|6|7,yes
公仆,2,compound,7,no
公众,2,compound,6|7,yes
公元,2,compound,4|5|6|7,yes
公共,2,compound,3|4|5|6|7,yes
公共场所,4,compound,7,no
公共汽车,4,compound,2|3|4|5|6|7,yes
公关,2,compound,7,no
公函,2,compound,7,no
公务,2,compound,7,no
公务员,3,compound,3|4|5|6|7,yes
公司,2,compound,2|3|4|5|6|7,yes
公告,2,compound,5|6|7,yes
公园,2,compound,2|3|4|5|6|7,yes
公墓,2,compound,7,no
公安,2,compound,6|7,yes
公安局,3,compound,7,no
公寓,2,compound,7,no
公布,2,compound,3|4|5|6|7,yes
公平,2,compound,2|3|4|5|6|7,yes
公开,2,compound,3|4|5|6|7,yes
公开信,3,compound,7,no
公式,2,compound,5|6|7,yes
公斤,2,compound,2|3|4|5|6|7,yes
公款,2,compound,7,no
公正,2,compound,5|6|7,yes
公民,2,compound,3|4|5|6|7,yes
公然,2,compound,7,no
公用,2,compound,7,no
公益,2,compound,7,no
公益性,3,compound,7,no
公示,2,compound,7,no
公积金,3,compound,7,no
公立,2,compound,7,no
公约,2,compound,7,no
公职,2,compound,7,no
公认,2,compound,5|6|7,yes
公证,2,compound,7,no
公费,2,compound,7,no
公路,2,compound,2|3|4|5|6|7,yes
公车,2,compound,7,no
公道,2,compound,7,no
公里,2,compound,2|3|4|5|6|7,yes
公顷,2,compound,7,no
公鸡,2,compound,6|7,yes
六,1,single,1|2|3|4|5|6|7,yes
共,1,single,4|5|6|7,yes
共享,2,compound,5|6|7,yes
共同,2,compound,3|4|5|6|7,yes
共同体,3,compound,7,no
共性,2,compound,7,no
共有,2,compound,3|4|5|6|7,yes
共计,2,compound,5|6|7,yes
共识,2,compound,7,no
共鸣,2,compound,7,no
关,1,single,1|2|3|4|5|6|7,yes
关上,2,compound,1|2|3|4|5|6|7,yes
关于,2,compound,4|5|6|7,yes
关头,2,compound,7,no
关心,2,compound,2|3|4|5|6|7,yes
关怀,2,compound,5|6|7,yes
关掉,2,compound,7,no
关机,2,compound,2|3|4|5|6|7,yes
关注,2,compound,3|4|5|6|7,yes
关照,2,compound,7,no
关爱,2,compound,6|7,yes
关税,2,compound,7,no
关系,2,compound,3|4|5|6|7,yes
关联,2,compound,6|7,yes
关节,2,compound,7,no
关键,2,compound,5|6|7,yes
关闭,2,compound,4|5|6|7,yes
兴奋,2,compound,4|5|6|7,yes
兴奋剂,3,compound,7,no
兴建,2,compound,7,no
兴旺,2,compound,6|7,yes
兴致,2,compound,7,no
兴起,2,compound,7,no
兴趣,2,compound,4|5|6|7,yes
兴高采烈,4,compound,7,no
兵,1,single,4|5|6|7,yes
其,1,single,5|6|7,yes
其中,2,compound,2|3|4|5|6|7,yes
其他,2,compound,2|3|4|5|6|7,yes
其余,2,compound,4|5|6|7,yes
其后,2,compound,7,no
其实,2,compound,3|4|5|6|7,yes
其次,2,compound,3|4|5|6|7,yes
其间,2,compound,7,no
具体,2,compound,3|4|5|6|7,yes
具备,2,compound,4|5|6|7,yes
具有,2,compound,3|4|5|6|7,yes
典型,2,compound,4|5|6|7,yes
典礼,2,compound,5|6|7,yes
典范,2,compound,7,no
兹,1,single,7,no
养,1,single,2|3|4|5|6|7,yes
养成,2,compound,4|5|6|7,yes
养殖,2,compound,7,no
养活,2,compound,7,no
养生,2,compound,7,no
养老,2,compound,6|7,yes
养老金,3,compound,7,no
养老院,3,compound,7,no
兼,1,single,7,no
兼任,2,compound,7,no
兼容,2,compound,7,no
兼职,2,compound,7,no
兼顾,2,compound,7,no
内,1,single,3|4|5|6|7,yes
内向,2,compound,7,no
内在,2,compound,5|6|7,yes
内地,2,compound,6|7,yes
内外,2,compound,6|7,yes
内存,2,compound,7,no
内容,2,compound,3|4|5|6|7,yes
内幕,2,compound,7,no
内心,2,compound,3|4|5|6|7,yes
内涵,2,compound,7,no
内科,2,compound,4|5|6|7,yes
内行,2,compound,7,no
内衣,2,compound,6|7,yes
内部,2,compound,4|5|6|7,yes
内阁,2,compound,7,no
内需,2,compound,7,no
册,1,single,5|6|7,yes
再,1,single,1|2|3|4|5|6|7,yes
再三,2,compound,4|5|6|7,yes
再也,2,compound,5|6|7,yes
再度,2,compound,7,no
再次,2,compound,5|6|7,yes
再现,2,compound,7,no
再生,2,compound,6|7,yes
再见,2,compound,1|2|3|4|5|6|7,yes
再说,2,compound,6|7,yes
冒,1,single,5|6|7,yes
冒充,2,compound,7,no
冒昧,2,compound,7,no
冒犯,2,compound,7,no
冒险,2,compound,7,no
冗长,2,compound,7,no
写,1,single,1|2|3|4|5|6|7,yes
写作,2,compound,3|4|5|6|7,yes
写字台,3,compound,6|7,yes
写字楼,3,compound,6|7,yes
写照,2,compound,7,no
军事,2,compound,6|7,yes
军人,2,compound,5|6|7,yes
军官,2,compound,7,no
军舰,2,compound,6|7,yes
军队,2,compound,6|7,yes
农业,2,compound,3|4|5|6|7,yes
农产品,3,compound,5|6|7,yes
农作物,3,compound,7,no
农历,2,compound,7,no
农场,2,compound,7,no
农村,2,compound,3|4|5|6|7,yes
农民,2,compound,3|4|5|6|7,yes
农民工,3,compound,7,no
冠军,2,compound,5|6|7,yes
冤,1,single,7,no
冤枉,2,compound,7,no
冬天,2,compound,2|3|4|5|6|7,yes
冬季,2,compound,4|5|6|7,yes
冰,1,single,4|5|6|7,yes
冰山,2,compound,7,no
冰棍儿,3,compound,7,no
冰箱,2,compound,4|5|6|7,yes
冰雪,2,compound,4|5|6|7,yes
冲,1,single,4|5|6|7,yes
冲击,2,compound,6|7,yes
冲刺,2,compound,7,no
冲动,2,compound,5|6|7,yes
冲撞,2,compound,7,no
冲洗,2,compound,7,no
冲浪,2,compound,7,no
冲突,2,compound,5|6|7,yes
决不,2,compound,5|6|7,yes
决定,2,compound,3|4|5|6|7,yes
决心,2,compound,3|4|5|6|7,yes
决策,2,compound,6|7,yes
决议,2,compound,7,no
决赛,2,compound,3|4|5|6|7,yes
况且,2,compound,7,no
冷,1,single,1|2|3|4|5|6|7,yes
冷冻,2,compound,7,no
冷战,2,compound,7,no
冷气,2,compound,6|7,yes
冷水,2,compound,6|7,yes
冷淡,2,compound,7,no
冷漠,2,compound,7,no
冷笑,2,compound,7,no
冷落,2,compound,7,no
冷酷,2,compound,7,no
冷酷无情,4,compound,7,no
冷门,2,compound,7,no
冷静,2,compound,4|5|6|7,yes
冻,1,single,5|6|7,yes
冻结,2,compound,7,no
净,1,single,6|7,yes
净化,2,compound,7,no
凄凉,2,compound,7,no
准,1,single,3|4|5|6|7,yes
准则,2,compound,7,no
准备,2,compound,1|2|3|4|5|6|7,yes
准时,2,compound,4|5|6|7,yes
准确,2,compound,2|3|4|5|6|7,yes
准许,2,compound,7,no
凉,1,single,2|3|4|5|6|7,yes
凉快,2,compound,2|3|4|5|6|7,yes
凉水,2,compound,3|4|5|6|7,yes
凉爽,2,compound,7,no
凉鞋,2,compound,6|7,yes
凌晨,2,compound,7,no
减,1,single,4|5|6|7,yes
减免,2,compound,7,no
减压,2,compound,7,no
减少,2,compound,4|5|6|7,yes
减弱,2,compound,7,no
减肥,2,compound,4|5|6|7,yes
减轻,2,compound,5|6|7,yes
减速,2,compound,7,no
凑,1,single,7,no
凑合,2,compound,7,no
凑巧,2,compound,7,no
凝固,2,compound,7,no
凝聚,2,compound,7,no
几,1,single,1|2|3|4|5|6|7,yes
几乎,2,compound,4|5|6|7,yes
几率,2,compound,7,no
凡,1,single,7,no
凡是,2,compound,6|7,yes
凤凰,2,compound,7,no
凭,1,single,5|6|7,yes
凭借,2,compound,7,no
凭着,2,compound,7,no
凭证,2,compound,7,no
凯歌,2,compound,7,no
凳子,2,compound,7,no
凶,1,single,6|7,yes
凶恶,2,compound,7,no
凶手,2,compound,6|7,yes
凶残,2,compound,7,no
凶狠,2,compound,7,no
凶猛,2,compound,7,no
凸,1,single,7,no
凸显,2,compound,7,no
凹,1,single,7,no
出,1,single,1|2|3|4|5|6|7,yes
出丑,2,compound,7,no
出主意,3,compound,7,no
出事,2,compound,6|7,yes
出于,2,compound,5|6|7,yes
出人意料,4,compound,7,no
出任,2,compound,7,no
出众,2,compound,7,no
出入,2,compound,6|7,yes
出具,2,compound,7,no
出动,2,compound,6|7,yes
出卖,2,compound,7,no
出厂,2,compound,7,no
出去,2,compound,1|2|3|4|5|6|7,yes
出发,2,compound,2|3|4|5|6|7,yes
出发点,3,compound,7,no
出口,2,compound,2|3|4|5|6|7,yes
出口成章,4,compound,7,no
出台,2,compound,6|7,yes
出名,2,compound,6|7,yes
出售,2,compound,4|5|6|7,yes
出国,2,compound,2|3|4|5|6|7,yes
出土,2,compound,7,no
出场,2,compound,6|7,yes
出境,2,compound,7,no
出头,2,compound,7,no
出局,2,compound,7,no
出山,2,compound,7,no
出差,2,compound,5|6|7,yes
出席,2,compound,4|5|6|7,yes
出息,2,compound,7,no
出手,2,compound,7,no
出来,2,compound,1|2|3|4|5|6|7,yes
出毛病,3,compound,7,no
出汗,2,compound,5|6|7,yes
出洋相,3,compound,7,no
出游,2,compound,7,no
出演,2,compound,7,no
出版,2,compound,5|6|7,yes
出版社,3,compound,7,no
出现,2,compound,2|3|4|5|6|7,yes
出生,2,compound,2|3|4|5|6|7,yes
出示,2,compound,7,no
出租,2,compound,2|3|4|5|6|7,yes
出租车,3,compound,2|3|4|5|6|7,yes
出自,2,compound,7,no
出色,2,compound,4|5|6|7,yes
出血,2,compound,7,no
出行,2,compound,6|7,yes
出访,2,compound,6|7,yes
出资,2,compound,7,no
出走,2,compound,7,no
出路,2,compound,6|7,yes
出身,2,compound,7,no
出道,2,compound,7,no
出门,2,compound,2|3|4|5|6|7,yes
出院,2,compound,2|3|4|5|6|7,yes
出难题,3,compound,7,no
出面,2,compound,6|7,yes
出风头,3,compound,7,no
函授,2,compound,7,no
凿,1,single,7,no
刀,1,single,3|4|5|6|7,yes
刁难,2,compound,7,no
分,1,single,1|2|3|4|5|6|7,yes
分为,2,compound,4|5|6|7,yes
分之,2,compound,4|5|6|7,yes
分享,2,compound,5|6|7,yes
分别,2,compound,3|4|5|6|7,yes
分割,2,compound,7,no
分化,2,compound,7,no
分外,2,compound,7,no
分寸,2,compound,7,no
分工,2,compound,6|7,yes
分布,2,compound,4|5|6|7,yes
分开,2,compound,2|3|4|5|6|7,yes
分成,2,compound,5|6|7,yes
分手,2,compound,4|5|6|7,yes
分担,2,compound,7,no
分支,2,compound,7,no
分散,2,compound,4|5|6|7,yes
分数,2,compound,2|3|4|5|6|7,yes
分明,2,compound,7,no
分析,2,compound,5|6|7,yes
分歧,2,compound,7,no
